# Near Earth Asteroid data queried from http://ssd.jpl.nasa.gov/sbdb_query.cgi
# These are the first 1000 NEO Asteroids, numbered and unnumbered.
#name,a,e,i,om,w,q,ad,per_y,data_arc,condition_code,n_obs_used,n_del_obs_used,n_dop_obs_used,H,class
,1.857979246346717,.5342766628904089,4.92050323415177,335.7411539218346,125.6284535825925,.8653042948889562,2.850654197804478,2.53261683940514,2017,0,305,1,1,20.248,APO
,2.421069027064352,.6307889804637907,8.56600500489405,178.1574422770469,243.0710153577089,.8938853638499678,3.948252690278737,3.76720245050667,10080,0,461,,,17.315,APO
,1.844538017758412,.3402619628040103,10.53173796747936,203.150619042103,196.2527824201222,1.216911891369316,2.472164144147508,2.50518393828553,2489,0,76,,,17.914,AMO
,2.117661526143152,.600836472290915,3.852217905906439,101.1852859409938,42.27550843261794,.8452932452691054,3.390029807017199,3.08171889978277,2392,0,585,1,1,19.426,APO
,1.053295249482338,.7992852084939266,45.08542797622016,88.67457120139062,299.184266992097,.211411936394185,1.895178562570491,1.08101915747475,6943,0,538,,,16.309,APO
,1.82817029834973,.3001347810380726,24.69886712544566,27.18397311108286,267.5004530705188,1.279472806154226,2.376867790545234,2.47191296584264,5445,0,124,,,17.686,AMO
,1.685288658456507,.2737198884934063,35.19013618144763,218.6323210160673,253.732740377778,1.22399163478459,2.146585682128424,2.18786061031571,4200,0,143,,,17.749,AMO
,1.36548165066244,.3767256532082481,8.668893810082713,358.7552597762905,289.6757247423653,.8510696838727553,1.879893617452124,1.59564767947246,4706,0,825,11,2,18.155,APO
,1.857509717089548,.3110084382236618,36.90785813414422,111.6399107344456,338.5716330275038,1.279808520992252,2.435210913186844,2.53165687504399,4828,0,106,,,16.99,AMO
,1.572804250577909,.4523885715694852,13.05798704951762,200.8208956368478,150.2429262440759,.8612855823005543,2.284322918855264,1.97251454154951,3926,0,142,,,18.081,APO
,1.205163351524122,.6767650366017425,21.94850973145639,190.1099453362127,161.0832705918654,.3895509318188211,2.020775771229424,1.32305249775525,4745,0,198,,,19.057,APO
,2.435890423724399,.6701805822669158,7.787656541918952,261.8080862663758,54.26313138606752,.8034039612143772,4.068376886234422,3.80184865497858,3205,0,322,,,17.292,APO
,.9596081573914123,.1355023764884954,30.00168661173569,329.8188141237416,347.049940544814,.8295789715671297,1.089637343215695,0.940045985253528,2456,0,392,1,0,17.279,ATE
,1.356053307159642,.3223276787441199,6.040762874259754,110.9161279718939,243.8197289249048,.9189597924095875,1.793146821909696,1.57914985792387,3872,0,290,,,19.126,APO
,.8189777085242453,.390812690006276,40.85148858844845,69.41031725575145,306.9010630394889,.4989108272007092,1.139044589847781,0.74116742560795,7314,0,259,,,17.107,ATE
,2.559291280846721,.5672511790426698,24.70951320829572,302.9704908793017,21.12154880914622,1.107530284272794,4.011052277420648,4.09437651910277,13561,0,482,,,17.45,AMO
,2.166690513547828,.7950670165634838,8.105957578322714,27.53585378296624,36.32544690669457,.4440263511249538,3.889354675970702,3.18935986712881,6972,0,300,,,16.239,APO
Ogmios,1.500230227325277,.2321988131337441,18.69628153588921,254.470646774653,130.3076968158613,1.151878549112981,1.848581905537574,1.83757498278655,5653,0,142,,,19.126,AMO
,1.373039502652345,.3825477163555343,13.09406112225896,130.1105132219711,63.62501234465017,.8477863764467516,1.898292628857937,1.60891370284834,4564,0,136,,,19.795,APO
,2.573066454181494,.509736396387453,26.23205876460424,257.3925657349561,91.27894769674627,1.261480832161578,3.88465207620141,4.1274774239195,5904,0,664,,,16.444,AMO
,1.927273920635717,.3872943911753085,12.84651389035065,35.22924194064712,287.2653602846872,1.180851540915057,2.673696300356376,2.67561344295312,4066,0,70,,,18.239,AMO
,1.8439424543356,.5700384016836377,43.07867352319863,268.999655594072,273.7201359952887,.7928244448695302,2.895060463801669,2.50397072760635,3905,0,238,,,18.879,APO
,2.728222741107769,.5891041729322055,16.75189981478378,202.1230334115416,204.021395279596,1.121015339632642,4.335430142582895,4.50638133332573,12586,0,98,,,15.419,AMO
,2.554572972839922,.5357450218120505,30.29995726099414,194.9276015259379,234.4261474842207,1.185973219785323,3.923172725894521,4.08305915381571,4499,0,540,,,16.681,AMO
,1.205973633783401,.6931181263875064,12.63325846040303,290.5826206730558,201.489427745048,.3700914482627173,2.041855819304085,1.32438703818199,5869,0,144,,,17.588,APO
,1.462994609046499,.1913394692485979,10.72068390496967,204.9685378279055,126.5118811000192,1.183065997037982,1.742923221055016,1.76958851501002,4187,0,357,,,18.747,AMO
,1.405805877228653,.8053813550351425,21.62273127913791,288.5630853448774,224.1585729294776,.2735960349098733,2.538015719547433,1.66684890549733,3666,0,109,,,19.229,APO
,1.844722833947427,.3770067942832907,26.95034899120834,223.5219530587723,173.0941882046177,1.149249791979721,2.540195875915134,2.50556046357911,3504,0,126,,,17.407,AMO
,2.464763439343589,.8905584252636128,29.95551991017348,225.5582288485945,19.9151248361797,.269747592154436,4.659779286532741,3.86964448711002,2918,0,156,,,17.01,APO
,2.017688750985208,.6889009533491844,6.234670723627392,259.8907780249011,216.8940685730253,.6277010468695731,3.407676455100844,2.8660876077582,4002,0,263,,,17.121,APO
,2.236717413971858,.4545197206735724,3.99264805521372,305.047907728753,55.65683803088432,1.220085239747654,3.253349588196061,3.34522151033014,16279,0,171,,,16.393,AMO
,2.114878798042593,.470134775615466,4.207146158568427,193.4920777978517,91.11394466092646,1.120600728870933,3.109156867214254,3.07564656396208,3286,0,188,,,16.933,AMO
,2.053980692984097,.4868620339479218,4.080056173701996,326.1621034228838,104.8562977351318,1.053975475108097,3.053985910860096,2.94376229090921,2292,0,154,,,17.955,AMO
,1.318585533002682,.234337007773992,5.281760476655636,189.8117875863211,232.2728878486855,1.009592144704759,1.627578921300605,1.51415614024799,4387,0,229,,,20.923,APO
,1.749619462119046,.3643085044837216,13.94375491466177,178.6727766445647,130.3133241417617,1.112218212458843,2.387020711779249,2.31432104058731,5185,0,131,,,17.945,AMO
,1.268176286779684,.7920284184610358,20.11269748217165,350.0292355635492,199.578608011212,.263744628031782,2.272607945527587,1.42816256300913,3671,0,102,,,17.817,APO
,2.115412954883515,.6412043091664602,32.15645182547215,349.4793255588282,259.3321852038752,.7590010525456504,3.471824857221379,3.07681186576471,2406,0,199,,,20.007,APO
,1.074503387117828,.2265885760640839,10.06122305680689,228.1953892339137,75.91334641942879,.8310331946547641,1.317973579580891,1.11383249925327,3674,0,180,,,20.2,APO
,1.45214854481301,.4078569399719037,24.75465301183751,68.76288638713058,110.6574374201848,.859879682940923,2.044417406685097,1.74994648689386,5384,0,658,,,17.29,APO
,2.642246255694324,.7700778749930876,6.792239196043274,310.0817620522999,299.8958248081732,.6075108739007967,4.676981637487851,4.29504915955547,6515,0,452,5,4,16.278,APO
,1.935852529989995,.7004969795693838,13.12128266011184,227.2629894698316,191.6849344359509,.5797936798402534,3.291911380139736,2.69349769278199,4715,0,130,,,17.494,APO
,1.448625448717997,.4246021923120191,4.255504149968157,185.0461713480537,101.518311695265,.8335359073533529,2.063714990082641,1.74358196371584,2809,0,250,,,20.173,APO
,1.432683517555215,.2477443599290033,26.68102540835719,35.14686579448147,200.3045881776184,1.077744256517665,1.787622778592764,1.71487946181383,4140,0,358,2,0,17.646,AMO
,1.452946785259454,.7876881021779336,5.435538542129049,160.8653671304259,107.6427653658916,.308477889412905,2.597415681106003,1.75138959340349,3726,0,253,,,18.18,APO
,2.306231041830201,.6106607788277808,13.65754032230812,248.7565149323964,279.8772388756377,.8979061976693661,3.714555885991035,3.50237321117573,9419,0,520,,,16.572,APO
,2.117231412685753,.6642863847574282,59.37081252643744,33.60331472885115,251.1396789061955,.7107834118578719,3.523679413513635,3.0807800659929,3355,0,145,,,17.94,APO
,3.122278378545722,.6191298934077265,70.87683189881483,282.962634360373,171.354370932591,1.18918249884746,5.055374258243985,5.5171607092336,3833,0,86,,,16.244,AMO
,1.846673776433234,.5922075692132455,13.72348595327125,341.4136213461398,287.1762502188635,.7530595881618641,2.940287964704604,2.50953626129131,3683,0,399,,,20.245,APO
,1.845284116798025,.4661246543385764,42.70105065049235,338.0799422156357,162.1562105813816,.9851516956990803,2.70541653789697,2.50670407853997,4725,0,55,,,17.47,APO
,2.515936006180189,.5200191015020057,1.755885006403695,335.0261146720251,115.859776395838,1.207601224809822,3.824270787550555,3.99077817040909,5882,0,154,,,19.546,AMO
,1.653961370771945,.3352087492129814,25.00506356218635,73.839752505098,26.29219891348176,1.099539048428893,2.208383693114997,2.12714083786776,2841,0,426,,,16.882,AMO
,.9589072346632416,.151924836489476,21.61647028124944,288.0718305870797,297.6712547504321,.813225409828453,1.10458905949803,0.939016222338032,1127,1,535,3,2,18.055,ATE
,1.649841823354368,.731798557861447,3.76795287739311,300.3839945673618,314.6979065531559,.4424899563241412,2.857193690384594,2.11919863408977,2524,0,284,,,18.211,APO
,1.684729864049098,.569529274452298,2.284671096816756,245.7411843206369,86.63983861293482,.7252268869290966,2.644232841169099,2.18677255078404,4995,0,139,,,19.225,APO
,1.756135164960265,.5168684819003307,15.51545575403055,279.9360444202453,83.59052940545156,.8484442482354662,2.663826081685065,2.32726110470771,2611,0,230,,,18.439,APO
,2.325307473586375,.557829089284678,1.9400239637555,264.5937990300496,278.1898551684463,1.028183323288832,3.622431623883919,3.54591877716475,6840,0,594,,,17.357,AMO
,2.153303774565773,.7515877387782406,16.26751383613297,192.080930681374,40.49333420162658,.5349070597372335,3.771700489394314,3.15984772923024,10565,0,159,,,17.164,APO
,1.322416324838861,.6916031747262396,29.06489435274714,79.73058768506812,159.0878111840628,.4078289962704985,2.237003653407222,1.52075938404391,2247,0,137,,,17.917,APO
,.6369254925815973,.5625225616827,3.431386427134807,193.3598578901255,56.30766147560291,.2786405328935816,.9952104522696128,0.508324625892799,2224,1,84,,,19.795,ATE
,1.487051474814754,.1432853888254136,26.76134419163485,298.9254718733134,147.067291175672,1.273978726042517,1.700124223586991,1.81341500654237,4903,0,162,,,18.182,AMO
,1.932421615104418,.3308394152796894,3.495878548696772,184.5146471856855,291.9308274783523,1.29310037788944,2.571742852319397,2.68634033024269,4650,0,229,,,18.561,AMO
,.8555794585903326,.373561696965975,17.18554445951882,99.48229386990202,205.1543807937205,.5359677441500978,1.175191173030567,0.791404883790735,6960,0,202,,,18.933,ATE
,1.146194794976859,.632383472411888,5.657630048367583,292.0341680673523,29.31013628533944,.4213601504689611,1.871029439484758,1.22714490952629,4104,0,143,,,19.807,APO
,1.247538024121654,.5635408992530008,17.33674408829469,329.2917474245796,343.3180528967943,.5444993241558255,1.950576724087483,1.39344197743604,3674,0,143,,,18.267,APO
,1.36326095957754,.1413335654211185,19.3590114827841,134.6088933510998,209.9889805429414,1.170586427561031,1.555935491594049,1.59175674526884,4016,0,136,,,18.418,AMO
,1.37351592920893,.1708343401295628,12.36685875526154,325.426369261301,212.689983845587,1.13887224178508,1.608159616632782,1.60975118316537,2905,0,79,,,20.7,AMO
,2.296793860817226,.7486527252563961,11.92619007667543,156.3340585155937,103.7696405394298,.5772928775642499,4.016294844070202,3.48089746141162,5134,0,343,,,18.066,APO
,1.792441415423235,.3036327264293635,33.10669317857104,149.179989252819,302.9891827682326,1.248197541493371,2.336685289353099,2.39980336103633,3203,0,97,,,18.191,AMO
,1.790182181001854,.4394844764655541,6.739514598881506,317.2963767563278,43.78070593517428,1.00342490240629,2.576939459597418,2.39526763992088,3273,0,641,,,18.615,APO
,2.564180436419247,.7217170355697062,4.974904579175379,157.6394176784623,270.9192820425584,.7135677331809126,4.414793139657582,4.10611469127352,4362,0,510,,,17.08,APO
,2.092945803441115,.6389017574600472,2.59319682411967,126.0096166245059,79.56123269923376,.755759051353956,3.430132555528274,3.02792543408277,3282,0,357,7,2,20.37,APO
,1.039158113196898,.1186374736082405,8.710117228879918,53.88806092897108,301.8757485840971,.9158750199677119,1.162441206426084,1.05932848704287,20491,0,337,,,19.188,APO
,2.641806379985249,.5247508720374802,3.37220671965397,178.3699585597746,278.0807225422823,1.255516178333811,4.028096581636687,4.2939766578022,11070,0,189,,,18.119,AMO
,.9339279749337192,.2357460282063717,6.50030561284171,327.1683031054372,300.4664634532536,.713758164212275,1.154097785655163,0.902564565035588,3687,0,284,3,0,20.33,ATE
,1.299417302675289,.3548169332034355,23.29402281762244,135.6036240436743,292.3741345244312,.8383620403885623,1.760472564962015,1.48125957396589,3307,0,66,,,20.757,APO
,1.258051406833345,.5384187238170761,53.8596796529302,6.077993731284463,24.87004580399033,.580692973869858,1.935409839796831,1.41109347565237,3726,0,322,,,16.581,APO
,1.757583480525601,.6846174019099944,9.912857954085595,1.720052139802987,300.0945606929405,.5543112444482388,2.960855716602963,2.33014069797965,3564,0,273,,,17.706,APO
,.9889360760941585,.1210215821949132,2.562296956529101,40.77741517233216,226.3837314308545,.8692534674756143,1.108618684712703,0.983468677062258,2320,1,66,,,24.209,ATE
,2.029678762400272,.4535800541254547,23.78020604592709,283.6426120651735,203.2631115303348,1.109056959493471,2.950300565307073,2.89167289057496,4024,0,598,,,16.335,AMO
,2.306232089309929,.473970942308844,9.262471825416538,138.7435087477552,188.8544362034403,1.213145092756808,3.39931908586305,3.50237559731915,3017,0,218,,,16.643,AMO
,1.845161358449533,.5116436654125651,7.876425589185412,146.15211554,163.7109798703748,.9010962377347859,2.78922647916428,2.50645394329072,3894,0,144,,,18.66,APO
,2.610677557791713,.5990691391967778,19.34068899110694,350.3805850608533,110.0536914069425,1.046701200525085,4.17465391505834,4.21830576061167,7851,0,158,,,17.621,AMO
,2.016018854082444,.7077489285371752,15.94465912053806,168.5367493390782,167.0892799292141,.5891836701948504,3.442854037970037,2.86253025997004,4035,0,176,,,16.586,APO
,2.135166953631482,.5143868283741864,7.350118985138277,116.2473686003469,182.3466275455688,1.03686519630361,3.233468710959353,3.12000982070424,3306,0,318,,,17.614,AMO
,1.812738568251121,.3371254702558559,.5122341964678898,36.03124854130089,126.586553623384,1.201618225978535,2.423858910523707,2.44068068785238,3835,1,59,,,19.64,AMO
,1.859478807631307,.6035348153977461,36.97518439908692,199.3309020511815,309.2169671614787,.737218608731525,2.981739006531089,2.53568354240713,2521,0,130,,,17.644,APO
,2.871568506673087,.6971542723435916,13.33558651302629,88.39526477839343,275.8157442670427,.8696422539186371,4.873494759427538,4.8661666136353,13674,0,260,,,14.978,APO
,2.822815994619071,.6619889117509651,1.983862360875877,142.6592980477414,292.2879526249503,.9541431062679739,4.691488882970167,4.74276991811717,3957,0,659,14,3,16.269,APO
,1.690183789156998,.3090870584323449,26.96872667222216,152.3731102066613,96.84730113060039,1.167769853556427,2.212597724757569,2.19739989920288,4045,0,144,,,18.413,AMO
,2.687138665293826,.6618347509843546,22.46236998883969,274.6637586919298,70.04948633563163,.9086969158886555,4.465580414698996,4.40497369543895,4805,0,1199,,,15.313,APO
,.9136880282596432,.2743336060602644,36.28451306711717,109.0864914058866,346.8757372296078,.6630326966530826,1.164343359866204,0.873383743572988,2944,0,235,,,18.119,ATE
,1.113432076325439,.6755214767495283,3.056601946352776,190.0325482943094,230.867139013403,.361284795865785,1.865579356785094,1.17490782176456,2904,0,239,,,19.445,APO
,1.83715719881524,.3674211901592684,24.87578563189622,20.93434779617406,286.3868810122776,1.162146714316877,2.512167683313603,2.49016245360224,3678,0,91,,,17.537,AMO
,1.526856464145192,.586327149407094,2.090988699718228,152.2536296032799,10.53849334518169,.631619065969147,2.422093862321238,1.88671160325799,1780,0,175,,,18.865,APO
,1.673507806810397,.4851893443526168,2.642406301119882,240.6632116919451,263.2034496017619,.8615396512550749,2.48547596236572,2.16495969864629,935,1,599,,,20.218,APO
,.9138509219630198,.4120585085301227,5.208363160756629,205.241316720087,211.1322081021813,.5372908740400603,1.290410969885979,0.873617316273147,3007,0,216,,,20.313,ATE
,2.763075762085121,.5327809127022918,4.16040599956704,152.0307827103151,159.6058555009718,1.29096173569583,4.235189788474411,4.59301001161901,6416,0,126,,,16.614,AMO
,2.178145214641838,.4126193804604574,22.65053817833674,126.9925064847187,310.3268189842282,1.279400285623413,3.076890143660264,3.21468517765534,3259,0,127,,,17.371,AMO
,1.180569162760936,.2618196346989965,4.72213511317266,173.9399256629381,66.3066846960821,.8714729758299675,1.489665349691904,1.28275983980352,3337,0,156,,,20.616,APO
,1.320612397195658,.1977802040808097,43.88258612419473,306.2640193153694,58.61176204250543,1.059421407766653,1.581803386624662,1.51764870996616,4256,0,372,,,18.477,AMO
,1.626023630878813,.4782363323684184,28.47969846357844,148.3626598906205,108.9226025830392,.8484000533029504,2.403647208454676,2.07347346339083,2303,0,329,,,18.735,APO
,1.230110869427219,.2706115259741308,13.00904429162185,168.3362787001443,45.12003060151422,.8972286899341547,1.562993048920284,1.36434620201723,4207,0,186,,,19.66,APO
Lugh,2.550224239752648,.7034677017033452,4.02123157221274,183.1538033710204,310.1622953552954,.7562238549856921,4.344224624519605,4.07263750461791,17865,0,63,,,16.196,APO
,2.22678935489943,.4177188821521216,5.485342409311564,57.93227983801172,321.5690740681787,1.296617394782596,3.156961315016263,3.32297372294886,7363,0,288,,,18.576,AMO
,2.750015916614072,.6170745808741084,37.42645369186418,223.7283090996809,177.7528593949636,1.053050997472316,4.446980835755827,4.56048480924529,4630,0,212,3,3,17.031,AMO
,1.723926032209137,.3851841106297942,11.23588920499076,48.16199926156391,347.5359473507631,1.05989711670111,2.387954947717163,2.2635294220038,13810,0,265,3,3,18.046,AMO
,1.054565495387767,.6774543332910247,16.96665575023531,112.411205882635,2.436374227429317,.3401455307981283,1.768985459977406,1.08297526722828,4416,0,101,,,18.957,APO
,1.196432166291997,.1927329578090105,12.00286012227687,214.1360240302261,265.0173656562142,.9658402560646984,1.427024076519295,1.30870066521294,3082,0,186,,,19.548,APO
,2.19322114871066,.5506232110313897,10.99603686443422,167.7521353574152,314.1224555165433,.9855826773056432,3.400859620115676,3.24811831102738,3745,0,717,,,16.223,APO
,1.356684115636411,.7327818850510418,53.16179212967514,281.064334444391,203.7677993324657,.3625305719615561,2.350837659311266,1.58025186875381,8040,0,81,,,17.061,APO
,1.052754134233201,.2819825126632591,20.01714508830873,212.229071611838,357.3619974735042,.7558958782454888,1.349612390220913,1.08018622746334,5780,0,735,,,17.129,APO
,2.487263198149955,.5350516302718287,5.76971791755971,40.69523245667847,319.5028444133359,1.156448969064699,3.81807742723521,3.92275169127832,5286,0,202,,,16.482,AMO
,1.456707599201856,.3780883205848429,51.34066144416698,191.0352699459665,290.5587591187206,.9059434694364481,2.007471728967265,1.75819394872489,3525,0,233,,,18.33,APO
,1.900725104037815,.5961430523170128,3.697979614241239,109.6701965052278,43.09391363972987,.7676210389011401,3.033829169174489,2.62051812805033,3204,0,311,,,17.316,APO
,2.535058747966481,.7053100151765724,13.88634024893752,231.2431321218181,40.82783353388433,.7470564239647395,4.323061071968222,4.03636326115248,4295,0,124,,,18.045,APO
,2.016401281939056,.6588963411291786,.930985226678701,21.45649756015299,233.7807008936376,.6878018550212267,3.345000708856886,2.86334480832346,2463,0,389,,,19.388,APO
,1.60482598597942,.194775323032555,2.453883568872274,344.7127112643328,99.22186701763343,1.29224548614924,1.9174064858096,2.03305966514402,4937,1,53,,,21.177,AMO
,1.341417539619411,.400612826049945,21.59706483055045,356.5359912440413,64.62416607792531,.8040284681595146,1.878806611079307,1.55365351958727,6207,0,119,,,18.985,APO
,2.36357913097223,.5503523410080601,1.668380806483574,104.4557349540578,265.5765601332111,1.062777823083867,3.664380438860593,3.6338200963845,8123,0,74,,,18.763,AMO
,1.386271232437361,.1308025995726113,34.22526867267964,216.1329203677659,89.87493080489055,1.204943351521826,1.567599113352896,1.63222685380987,4780,0,274,,,18.015,AMO
,2.20963078789858,.4793382966273872,23.35212611505991,291.0572145816038,234.161463969702,1.150470129851844,3.268791445945317,3.2846399521429,4842,0,187,,,17.466,AMO
,1.796332913635304,.5451076356124889,33.70427727945616,182.7388806400986,101.835742518991,.8171381263106704,2.775527700959938,2.40762277764311,2771,0,100,,,17.594,APO
,1.600052676396485,.3360051187136772,5.144374213208516,131.0322094369829,105.2700413823284,1.062426786915747,2.137678565877223,2.02399587542008,4362,1,125,,,18.268,AMO
,1.461355031269087,.4397147692687806,30.22331973758589,225.9488276017506,20.21929640354032,.8187756408748285,2.103934421663345,1.76661458235733,2571,0,158,,,17.523,APO
,1.188967563564309,.05796973763738709,2.465713683463766,179.543338908382,57.57114422964129,1.120043425845123,1.257891701283496,1.29647221081532,4763,0,68,,,21.674,AMO
,1.421842826075849,.8305104104308194,38.21293726314334,64.80732448699565,156.3848305409732,.2409875570234794,2.602698095128218,1.69545235111041,4714,1,197,,,17.01,APO
,1.298617355670394,.707442328743517,20.6545518491426,73.81095151735627,198.3206567427536,.3799204694281824,2.217314241912605,1.47989194544649,4066,1,83,,,18.111,APO
,1.90652715005469,.6188898947466323,10.56487191983982,353.2674371472315,190.2748945293411,.7265967628257463,3.086457537283634,2.63252614843895,3171,0,101,,,17.438,APO
,1.743771023620779,.2574624038459856,8.69684129210996,28.03982145758993,112.6432970641662,1.294815544122399,2.19272650311916,2.30272665053499,5790,0,102,,,18.506,AMO
,2.296777955924758,.4422332985394493,5.988596586825238,256.1473652623395,87.14839652992167,1.281066264463458,3.312489647386057,3.48086130457257,8672,0,104,,,17.856,AMO
,1.095185547600535,.6157622860137517,2.563650212678722,4.615233315056336,218.2583867992995,.420811591200807,1.769559504000263,1.14614551259739,5512,0,126,,,20.003,APO
,1.118755992762213,.2613732282798827,9.274201610047989,85.89111049247067,107.9936082849073,.8263431272764885,1.411168858247938,1.18334468447481,7521,0,152,,,19.424,APO
,1.478733518104556,.7018672094569325,14.74431357282623,58.12547455176853,244.3248379924212,.4408589502220789,2.516608085987033,1.79822105249485,4464,0,149,,,18.21,APO
,1.083352793445583,.1966405640421474,7.623633293467356,171.1889627359118,35.83126821735077,.8703216890858074,1.296383897805358,1.12762076177782,3609,0,108,,,19.885,APO
,1.364303477376652,.09338239092851412,23.8695483692826,98.59979994391296,283.4211929686805,1.236901556707135,1.49170539804617,1.59358297516885,3859,0,94,,,19.211,AMO
,2.193339306591652,.8487723473405123,8.636676571113554,116.0403722471371,173.8622513738053,.331693554821644,4.054985058361661,3.24838079888419,3418,0,214,,,16.873,APO
,1.333022202763503,.61401125877855,38.17999103607941,106.0214732139566,132.0879274185073,.5145315620649291,2.151512843462077,1.53909092295036,2286,0,153,,,17.86,APO
,1.318523553852415,.2641493872733847,21.28003471116182,252.0375773793497,237.8825173164189,.970236364996774,1.666810742708056,1.51404938379671,5489,0,113,,,19.104,APO
,.8231732231394844,.3691084595677825,17.51127874571203,297.8191231127595,30.56047114797471,.5193330227890228,1.127013423489946,0.746870067750593,4405,0,722,2,1,18.997,ATE
,2.682708088100085,.5609592080194424,24.50241185570594,340.5433729698659,264.4124699309694,1.177818283652109,4.187597892548061,4.39408374997785,3514,0,192,,,16.5,AMO
,2.324671473496709,.65403748666643,20.10399662588054,135.681609864688,272.2277453453669,.8042491856457751,3.845093761347643,3.54446409828532,2781,0,89,,,18.902,APO
,1.456090855570974,.3560995815242585,13.1116533311385,119.8212308235971,313.3089230922307,.9375775112408504,1.974604199901097,1.75707748567682,2582,0,150,,,20.501,APO
,2.175077399374688,.8152749735160146,20.87934242863511,128.6808767517811,181.8238262760781,.4017912302042073,3.948363568545168,3.20789596992275,2476,0,108,,,17.563,APO
,2.865381660360889,.611023089987528,11.20313139560414,157.120015122875,52.68292469451779,1.114567304253585,4.616196016468193,4.85044872132198,2082,0,810,,,16.49,AMO
,1.974229322514026,.4952390427123624,28.54434280485692,120.1873771560813,76.88572135052854,.9965138827375042,2.951944762290548,2.77398813602277,3997,0,832,,,17.151,APO
,1.838458305301167,.30520225569067,37.58610219480963,159.1956727709557,25.33175732728146,1.277356683530005,2.39955992707233,2.49280828606328,6762,0,187,,,18.394,AMO
,1.701127843746703,.8263621255583946,38.92819860163999,181.8566786523428,123.2223774943638,.295380222941609,3.106875464551798,2.21877688041343,4044,0,166,,,17.747,APO
,1.419712122428374,.2237866712553228,22.86809072221162,131.6397508087929,186.8285033265748,1.101999472409299,1.73742477244745,1.69164269712851,3696,0,184,,,18.134,AMO
,2.338383196274776,.4906775613554679,7.459053049992089,352.5405648799924,235.6066167199013,1.190991032012064,3.485775360537487,3.57587002296264,3604,0,576,,,17.128,AMO
,1.577523453920023,.4697495626597963,9.077415576241371,336.6300872290846,50.11479643091469,.836482501355521,2.318564406484525,1.98139900039248,3495,0,208,,,19.82,APO
,2.360379946834991,.5732905253248718,8.171896629155121,65.88143422807693,221.938557098384,1.007196487147666,3.713563406522316,3.62644484621341,4236,0,225,,,17.683,APO
,.9379889498045249,.321456170962211,5.430802709106958,178.2371477015797,125.542664372355,.6364666135954967,1.239511286013553,0.908457857115612,3656,0,316,4,6,21.203,ATE
,.944163586183614,.6042133161533474,20.66417952251861,22.12144691342468,339.954579540376,.3736873747843757,1.514639797582852,0.917442960212577,8054,0,202,,,18.685,ATE
,2.34982323937701,.4674024102538846,7.404009515383457,150.430336961548,154.2797579736554,1.251510193621605,3.448136285132415,3.60214336863829,2557,0,122,,,17.189,AMO
,2.017410361883711,.7300197955813369,17.86176237265195,12.30920328176485,249.8218833313457,.5446608618976934,3.490159861869728,2.86549445876711,3025,0,149,,,18.466,APO
,1.1332621853733,.2588272618117661,39.14515545220401,194.1862067656937,94.23084376895328,.8399430370183103,1.426581333728289,1.20643464009659,6339,0,91,,,18.781,APO
,2.174492198942912,.4737958529673629,9.84274874074536,101.020630102527,181.6329457131492,1.144226812773878,3.204757585111946,3.20660143955354,6756,0,566,,,17.894,AMO
,1.505618468408752,.2417665993267842,20.84188203487572,214.7014932069969,84.74508033235257,1.141610211417967,1.869626725399537,1.84748364405642,4809,0,501,,,17.898,AMO
,1.406035400030575,.3469843194296245,34.27478014203687,38.83953685771991,270.6857804502601,.918163163657006,1.893907636404144,1.6672571362346,3882,0,176,,,18.065,APO
,1.604369482150044,.3409241134343413,35.30987320874038,342.1233263352376,33.53778179658639,1.057401238826927,2.151337725473162,2.0321922500538,5655,0,334,,,17.073,AMO
,1.737758206834519,.7142340612663136,31.75438019281762,359.1001499780305,326.8432389854128,.4965921052682337,2.978924308400803,2.29082663842699,6170,0,324,,,16.376,APO
,1.388548041670259,.3002647501982676,18.14759111588525,178.826771927551,264.3561377023472,.9716160107998451,1.805480072540673,1.63624965385599,9415,0,251,,,19.274,APO
,2.25133912662374,.6366620175018552,15.79764795540732,68.05111352733822,71.72258947394312,.8179970161866049,3.684681237060876,3.37807728232346,3871,0,171,,,18.378,APO
,1.458841298863228,.1212967327398743,15.82398247099763,38.29537613926153,192.3068257957796,1.281888615725124,1.635793982001333,1.76205831165054,4249,0,114,,,20.097,AMO
